file,label,score
/Users/muradbozik/_datasets/Faces/seed26236.png,"(25, 32)",0.6
/Users/muradbozik/_datasets/Faces/seed26238.png,"(25, 32)",0.61
/Users/muradbozik/_datasets/Faces/seed26239.png,"(15, 20)",0.93
/Users/muradbozik/_datasets/Faces/seed2624.png,"(4, 6)",0.96
/Users/muradbozik/_datasets/Faces/seed26240.png,"(25, 32)",0.58
/Users/muradbozik/_datasets/Faces/seed26241.png,"(25, 32)",0.85
/Users/muradbozik/_datasets/Faces/seed26243.png,"(25, 32)",0.82
/Users/muradbozik/_datasets/Faces/seed26244.png,"(25, 32)",0.99
/Users/muradbozik/_datasets/Faces/seed26245.png,"(25, 32)",0.93
/Users/muradbozik/_datasets/Faces/seed26246.png,"(38, 43)",0.51
/Users/muradbozik/_datasets/Faces/seed26247.png,"(15, 20)",0.87
/Users/muradbozik/_datasets/Faces/seed26248.png,"(25, 32)",0.94
/Users/muradbozik/_datasets/Faces/seed26249.png,"(25, 32)",0.69
/Users/muradbozik/_datasets/Faces/seed2625.png,"(38, 43)",0.64
/Users/muradbozik/_datasets/Faces/seed26250.png,"(38, 43)",0.88
/Users/muradbozik/_datasets/Faces/seed26251.png,"(25, 32)",0.74
/Users/muradbozik/_datasets/Faces/seed26252.png,"(48, 53)",0.91
/Users/muradbozik/_datasets/Faces/seed26253.png,"(25, 32)",0.99
/Users/muradbozik/_datasets/Faces/seed26254.png,"(15, 20)",0.66
/Users/muradbozik/_datasets/Faces/seed26255.png,"(25, 32)",0.92
/Users/muradbozik/_datasets/Faces/seed26256.png,"(38, 43)",0.53
/Users/muradbozik/_datasets/Faces/seed26257.png,"(25, 32)",1.0
/Users/muradbozik/_datasets/Faces/seed26258.png,"(8, 12)",0.72
/Users/muradbozik/_datasets/Faces/seed26259.png,"(38, 43)",0.74
/Users/muradbozik/_datasets/Faces/seed2626.png,"(25, 32)",0.75
/Users/muradbozik/_datasets/Faces/seed26261.png,"(38, 43)",0.4
/Users/muradbozik/_datasets/Faces/seed26262.png,"(4, 6)",0.99
/Users/muradbozik/_datasets/Faces/seed26263.png,"(60, 100)",0.8
/Users/muradbozik/_datasets/Faces/seed26264.png,"(4, 6)",0.9
/Users/muradbozik/_datasets/Faces/seed26265.png,"(25, 32)",0.46
/Users/muradbozik/_datasets/Faces/seed26266.png,"(25, 32)",0.51
/Users/muradbozik/_datasets/Faces/seed26267.png,"(25, 32)",0.73
/Users/muradbozik/_datasets/Faces/seed26268.png,"(25, 32)",1.0
/Users/muradbozik/_datasets/Faces/seed26269.png,"(38, 43)",0.57
/Users/muradbozik/_datasets/Faces/seed2627.png,"(38, 43)",0.67
/Users/muradbozik/_datasets/Faces/seed26270.png,"(25, 32)",0.76
/Users/muradbozik/_datasets/Faces/seed26271.png,"(38, 43)",0.86
/Users/muradbozik/_datasets/Faces/seed26272.png,"(38, 43)",0.83
/Users/muradbozik/_datasets/Faces/seed26273.png,"(15, 20)",0.77
/Users/muradbozik/_datasets/Faces/seed26274.png,"(38, 43)",0.65
/Users/muradbozik/_datasets/Faces/seed26275.png,"(25, 32)",0.9
/Users/muradbozik/_datasets/Faces/seed26276.png,"(25, 32)",0.96
/Users/muradbozik/_datasets/Faces/seed26277.png,"(15, 20)",0.93
/Users/muradbozik/_datasets/Faces/seed26278.png,"(25, 32)",0.65
/Users/muradbozik/_datasets/Faces/seed26279.png,"(25, 32)",0.87
/Users/muradbozik/_datasets/Faces/seed2628.png,"(25, 32)",1.0
/Users/muradbozik/_datasets/Faces/seed26280.png,"(25, 32)",0.51
/Users/muradbozik/_datasets/Faces/seed26281.png,"(25, 32)",0.68
/Users/muradbozik/_datasets/Faces/seed26283.png,"(15, 20)",0.82
/Users/muradbozik/_datasets/Faces/seed26284.png,"(25, 32)",1.0
/Users/muradbozik/_datasets/Faces/seed26285.png,"(15, 20)",0.75
/Users/muradbozik/_datasets/Faces/seed26286.png,"(38, 43)",0.97
/Users/muradbozik/_datasets/Faces/seed26287.png,"(8, 12)",0.67
/Users/muradbozik/_datasets/Faces/seed26288.png,"(25, 32)",0.95
/Users/muradbozik/_datasets/Faces/seed26289.png,"(38, 43)",0.67
/Users/muradbozik/_datasets/Faces/seed2629.png,"(25, 32)",0.97
/Users/muradbozik/_datasets/Faces/seed26290.png,"(38, 43)",0.55
/Users/muradbozik/_datasets/Faces/seed26291.png,"(25, 32)",0.87
/Users/muradbozik/_datasets/Faces/seed26292.png,"(25, 32)",0.86
/Users/muradbozik/_datasets/Faces/seed26293.png,"(15, 20)",0.92
/Users/muradbozik/_datasets/Faces/seed26294.png,"(25, 32)",0.89
/Users/muradbozik/_datasets/Faces/seed26295.png,"(15, 20)",0.5
/Users/muradbozik/_datasets/Faces/seed26296.png,"(48, 53)",0.67
/Users/muradbozik/_datasets/Faces/seed26297.png,"(25, 32)",0.88
/Users/muradbozik/_datasets/Faces/seed26298.png,"(25, 32)",0.88
/Users/muradbozik/_datasets/Faces/seed26299.png,"(15, 20)",0.46
/Users/muradbozik/_datasets/Faces/seed2630.png,"(25, 32)",0.91
/Users/muradbozik/_datasets/Faces/seed26300.png,"(25, 32)",0.92
/Users/muradbozik/_datasets/Faces/seed26301.png,"(4, 6)",0.91
/Users/muradbozik/_datasets/Faces/seed26302.png,"(8, 12)",0.98
/Users/muradbozik/_datasets/Faces/seed26303.png,"(4, 6)",0.84
/Users/muradbozik/_datasets/Faces/seed26304.png,"(38, 43)",0.77
/Users/muradbozik/_datasets/Faces/seed26305.png,"(8, 12)",0.76
/Users/muradbozik/_datasets/Faces/seed26306.png,"(60, 100)",0.79
/Users/muradbozik/_datasets/Faces/seed26307.png,"(0, 2)",0.51
/Users/muradbozik/_datasets/Faces/seed26308.png,"(25, 32)",0.7
/Users/muradbozik/_datasets/Faces/seed26310.png,"(15, 20)",0.83
/Users/muradbozik/_datasets/Faces/seed26311.png,"(8, 12)",0.7
/Users/muradbozik/_datasets/Faces/seed26312.png,"(4, 6)",0.99
/Users/muradbozik/_datasets/Faces/seed26313.png,"(25, 32)",0.99
/Users/muradbozik/_datasets/Faces/seed26314.png,"(4, 6)",0.8
/Users/muradbozik/_datasets/Faces/seed26315.png,"(38, 43)",0.78
/Users/muradbozik/_datasets/Faces/seed26316.png,"(25, 32)",0.99
/Users/muradbozik/_datasets/Faces/seed26317.png,"(15, 20)",0.86
/Users/muradbozik/_datasets/Faces/seed26318.png,"(25, 32)",0.97
/Users/muradbozik/_datasets/Faces/seed26319.png,"(38, 43)",0.65
/Users/muradbozik/_datasets/Faces/seed2632.png,"(8, 12)",0.43
/Users/muradbozik/_datasets/Faces/seed26320.png,"(4, 6)",0.7
/Users/muradbozik/_datasets/Faces/seed26321.png,"(38, 43)",0.92
/Users/muradbozik/_datasets/Faces/seed26322.png,"(25, 32)",0.41
/Users/muradbozik/_datasets/Faces/seed26323.png,"(25, 32)",0.54
/Users/muradbozik/_datasets/Faces/seed26324.png,"(25, 32)",0.92
/Users/muradbozik/_datasets/Faces/seed26325.png,"(38, 43)",0.3
/Users/muradbozik/_datasets/Faces/seed26326.png,"(15, 20)",0.75
/Users/muradbozik/_datasets/Faces/seed26327.png,"(38, 43)",0.99
/Users/muradbozik/_datasets/Faces/seed26328.png,"(25, 32)",0.6
/Users/muradbozik/_datasets/Faces/seed26329.png,"(15, 20)",0.53
/Users/muradbozik/_datasets/Faces/seed2633.png,"(38, 43)",0.31
/Users/muradbozik/_datasets/Faces/seed26330.png,"(8, 12)",0.8
/Users/muradbozik/_datasets/Faces/seed26331.png,"(25, 32)",1.0
/Users/muradbozik/_datasets/Faces/seed26333.png,"(0, 2)",1.0
/Users/muradbozik/_datasets/Faces/seed26334.png,"(25, 32)",0.93
/Users/muradbozik/_datasets/Faces/seed26335.png,"(8, 12)",0.48
/Users/muradbozik/_datasets/Faces/seed26336.png,"(48, 53)",0.66
/Users/muradbozik/_datasets/Faces/seed26337.png,"(25, 32)",0.96
/Users/muradbozik/_datasets/Faces/seed26338.png,"(4, 6)",0.91
/Users/muradbozik/_datasets/Faces/seed26339.png,"(25, 32)",0.79
/Users/muradbozik/_datasets/Faces/seed2634.png,"(25, 32)",0.95
/Users/muradbozik/_datasets/Faces/seed26340.png,"(25, 32)",0.43
/Users/muradbozik/_datasets/Faces/seed26341.png,"(25, 32)",0.78
/Users/muradbozik/_datasets/Faces/seed26342.png,"(4, 6)",0.98
/Users/muradbozik/_datasets/Faces/seed26344.png,"(25, 32)",0.77
/Users/muradbozik/_datasets/Faces/seed26345.png,"(25, 32)",0.93
/Users/muradbozik/_datasets/Faces/seed26346.png,"(15, 20)",0.56
/Users/muradbozik/_datasets/Faces/seed26347.png,"(38, 43)",0.73
/Users/muradbozik/_datasets/Faces/seed26348.png,"(25, 32)",0.94
/Users/muradbozik/_datasets/Faces/seed26349.png,"(25, 32)",0.93
/Users/muradbozik/_datasets/Faces/seed2635.png,"(4, 6)",0.87
/Users/muradbozik/_datasets/Faces/seed26350.png,"(25, 32)",0.95
/Users/muradbozik/_datasets/Faces/seed26351.png,"(38, 43)",0.52
/Users/muradbozik/_datasets/Faces/seed26353.png,"(25, 32)",0.77
/Users/muradbozik/_datasets/Faces/seed26354.png,"(15, 20)",0.96
/Users/muradbozik/_datasets/Faces/seed26355.png,"(25, 32)",0.92
/Users/muradbozik/_datasets/Faces/seed26356.png,"(25, 32)",0.95
/Users/muradbozik/_datasets/Faces/seed26357.png,"(25, 32)",1.0
/Users/muradbozik/_datasets/Faces/seed26358.png,"(25, 32)",0.64
/Users/muradbozik/_datasets/Faces/seed26359.png,"(48, 53)",0.65
/Users/muradbozik/_datasets/Faces/seed2636.png,"(25, 32)",0.38
/Users/muradbozik/_datasets/Faces/seed26360.png,"(4, 6)",0.95
/Users/muradbozik/_datasets/Faces/seed26361.png,"(4, 6)",0.79
/Users/muradbozik/_datasets/Faces/seed26362.png,"(25, 32)",1.0
/Users/muradbozik/_datasets/Faces/seed26363.png,"(60, 100)",0.77
/Users/muradbozik/_datasets/Faces/seed26364.png,"(25, 32)",1.0
/Users/muradbozik/_datasets/Faces/seed26365.png,"(38, 43)",0.65
/Users/muradbozik/_datasets/Faces/seed26366.png,"(25, 32)",0.9
/Users/muradbozik/_datasets/Faces/seed26367.png,"(25, 32)",0.87
/Users/muradbozik/_datasets/Faces/seed26368.png,"(38, 43)",0.75
/Users/muradbozik/_datasets/Faces/seed26369.png,"(25, 32)",0.74
/Users/muradbozik/_datasets/Faces/seed2637.png,"(25, 32)",1.0
/Users/muradbozik/_datasets/Faces/seed26370.png,"(8, 12)",0.99
/Users/muradbozik/_datasets/Faces/seed26371.png,"(15, 20)",0.67
/Users/muradbozik/_datasets/Faces/seed26372.png,"(25, 32)",0.98
/Users/muradbozik/_datasets/Faces/seed26373.png,"(4, 6)",0.76
/Users/muradbozik/_datasets/Faces/seed26374.png,"(0, 2)",1.0
/Users/muradbozik/_datasets/Faces/seed26375.png,"(15, 20)",0.93
/Users/muradbozik/_datasets/Faces/seed26376.png,"(60, 100)",0.54
/Users/muradbozik/_datasets/Faces/seed26377.png,"(38, 43)",0.55
/Users/muradbozik/_datasets/Faces/seed26379.png,"(25, 32)",0.99
/Users/muradbozik/_datasets/Faces/seed2638.png,"(15, 20)",0.68
/Users/muradbozik/_datasets/Faces/seed26380.png,"(48, 53)",0.99
/Users/muradbozik/_datasets/Faces/seed26381.png,"(38, 43)",0.94
/Users/muradbozik/_datasets/Faces/seed26382.png,"(25, 32)",0.67
/Users/muradbozik/_datasets/Faces/seed26383.png,"(48, 53)",0.71
/Users/muradbozik/_datasets/Faces/seed26384.png,"(8, 12)",0.54
/Users/muradbozik/_datasets/Faces/seed26385.png,"(0, 2)",0.99
/Users/muradbozik/_datasets/Faces/seed26386.png,"(60, 100)",0.71
/Users/muradbozik/_datasets/Faces/seed26387.png,"(25, 32)",0.99
/Users/muradbozik/_datasets/Faces/seed26388.png,"(25, 32)",0.62
/Users/muradbozik/_datasets/Faces/seed26389.png,"(25, 32)",0.45
/Users/muradbozik/_datasets/Faces/seed2639.png,"(38, 43)",0.38
/Users/muradbozik/_datasets/Faces/seed26390.png,"(25, 32)",0.83
/Users/muradbozik/_datasets/Faces/seed26391.png,"(25, 32)",0.74
/Users/muradbozik/_datasets/Faces/seed26392.png,"(4, 6)",0.78
/Users/muradbozik/_datasets/Faces/seed26393.png,"(25, 32)",0.85
/Users/muradbozik/_datasets/Faces/seed26394.png,"(25, 32)",1.0
/Users/muradbozik/_datasets/Faces/seed26395.png,"(60, 100)",0.97
/Users/muradbozik/_datasets/Faces/seed26397.png,"(15, 20)",0.64
/Users/muradbozik/_datasets/Faces/seed26398.png,"(48, 53)",0.52
/Users/muradbozik/_datasets/Faces/seed26399.png,"(60, 100)",0.61
/Users/muradbozik/_datasets/Faces/seed2640.png,"(15, 20)",0.99
/Users/muradbozik/_datasets/Faces/seed26400.png,"(4, 6)",0.59
/Users/muradbozik/_datasets/Faces/seed26401.png,"(38, 43)",0.48
/Users/muradbozik/_datasets/Faces/seed26402.png,"(25, 32)",0.99
/Users/muradbozik/_datasets/Faces/seed26403.png,"(25, 32)",0.93
/Users/muradbozik/_datasets/Faces/seed26404.png,"(15, 20)",0.96
/Users/muradbozik/_datasets/Faces/seed26405.png,"(48, 53)",0.45
/Users/muradbozik/_datasets/Faces/seed26406.png,"(48, 53)",0.81
/Users/muradbozik/_datasets/Faces/seed26407.png,"(25, 32)",1.0
/Users/muradbozik/_datasets/Faces/seed26409.png,"(25, 32)",0.49
/Users/muradbozik/_datasets/Faces/seed2641.png,"(38, 43)",0.95
/Users/muradbozik/_datasets/Faces/seed26410.png,"(25, 32)",0.4
/Users/muradbozik/_datasets/Faces/seed26412.png,"(25, 32)",0.99
/Users/muradbozik/_datasets/Faces/seed26413.png,"(4, 6)",0.55
/Users/muradbozik/_datasets/Faces/seed26414.png,"(4, 6)",0.35
/Users/muradbozik/_datasets/Faces/seed26415.png,"(25, 32)",0.65
/Users/muradbozik/_datasets/Faces/seed26416.png,"(25, 32)",1.0
/Users/muradbozik/_datasets/Faces/seed26417.png,"(25, 32)",0.73
/Users/muradbozik/_datasets/Faces/seed26418.png,"(25, 32)",0.49
/Users/muradbozik/_datasets/Faces/seed26419.png,"(15, 20)",0.61
/Users/muradbozik/_datasets/Faces/seed2642.png,"(25, 32)",0.46
/Users/muradbozik/_datasets/Faces/seed26420.png,"(25, 32)",0.74
/Users/muradbozik/_datasets/Faces/seed26421.png,"(4, 6)",0.94
/Users/muradbozik/_datasets/Faces/seed26422.png,"(38, 43)",0.37
/Users/muradbozik/_datasets/Faces/seed26423.png,"(38, 43)",0.47
/Users/muradbozik/_datasets/Faces/seed26425.png,"(25, 32)",0.84
/Users/muradbozik/_datasets/Faces/seed26426.png,"(25, 32)",1.0
/Users/muradbozik/_datasets/Faces/seed26427.png,"(25, 32)",0.98
/Users/muradbozik/_datasets/Faces/seed26428.png,"(25, 32)",0.64
/Users/muradbozik/_datasets/Faces/seed26429.png,"(25, 32)",0.92
/Users/muradbozik/_datasets/Faces/seed2643.png,"(48, 53)",0.71
/Users/muradbozik/_datasets/Faces/seed26430.png,"(48, 53)",0.74
/Users/muradbozik/_datasets/Faces/seed26431.png,"(25, 32)",0.37
/Users/muradbozik/_datasets/Faces/seed26432.png,"(60, 100)",0.67
/Users/muradbozik/_datasets/Faces/seed26433.png,"(15, 20)",0.94
/Users/muradbozik/_datasets/Faces/seed26434.png,"(0, 2)",0.87
/Users/muradbozik/_datasets/Faces/seed26435.png,"(25, 32)",0.79
/Users/muradbozik/_datasets/Faces/seed26436.png,"(25, 32)",0.91
/Users/muradbozik/_datasets/Faces/seed26437.png,"(38, 43)",0.39
/Users/muradbozik/_datasets/Faces/seed26438.png,"(15, 20)",0.77
/Users/muradbozik/_datasets/Faces/seed26439.png,"(60, 100)",0.92
/Users/muradbozik/_datasets/Faces/seed2644.png,"(25, 32)",0.99
/Users/muradbozik/_datasets/Faces/seed26440.png,"(25, 32)",0.96
/Users/muradbozik/_datasets/Faces/seed26441.png,"(25, 32)",0.97
/Users/muradbozik/_datasets/Faces/seed26442.png,"(25, 32)",0.89
/Users/muradbozik/_datasets/Faces/seed26443.png,"(4, 6)",0.98
/Users/muradbozik/_datasets/Faces/seed26444.png,"(25, 32)",0.49
/Users/muradbozik/_datasets/Faces/seed26446.png,"(25, 32)",0.98
/Users/muradbozik/_datasets/Faces/seed26447.png,"(25, 32)",0.98
/Users/muradbozik/_datasets/Faces/seed26448.png,"(8, 12)",0.65
/Users/muradbozik/_datasets/Faces/seed26449.png,"(25, 32)",0.97
/Users/muradbozik/_datasets/Faces/seed2645.png,"(38, 43)",0.72
/Users/muradbozik/_datasets/Faces/seed26450.png,"(8, 12)",0.96
/Users/muradbozik/_datasets/Faces/seed26451.png,"(25, 32)",0.79
/Users/muradbozik/_datasets/Faces/seed26453.png,"(25, 32)",0.85
/Users/muradbozik/_datasets/Faces/seed26454.png,"(25, 32)",0.66
/Users/muradbozik/_datasets/Faces/seed26455.png,"(25, 32)",0.39
/Users/muradbozik/_datasets/Faces/seed26456.png,"(15, 20)",0.94
/Users/muradbozik/_datasets/Faces/seed26457.png,"(38, 43)",0.68
/Users/muradbozik/_datasets/Faces/seed26458.png,"(25, 32)",0.66
/Users/muradbozik/_datasets/Faces/seed26459.png,"(15, 20)",0.53
/Users/muradbozik/_datasets/Faces/seed2646.png,"(38, 43)",0.62
/Users/muradbozik/_datasets/Faces/seed26460.png,"(25, 32)",0.77
/Users/muradbozik/_datasets/Faces/seed26462.png,"(25, 32)",0.99
/Users/muradbozik/_datasets/Faces/seed26463.png,"(48, 53)",0.74
/Users/muradbozik/_datasets/Faces/seed26464.png,"(15, 20)",0.32
/Users/muradbozik/_datasets/Faces/seed26465.png,"(25, 32)",0.98
/Users/muradbozik/_datasets/Faces/seed26466.png,"(60, 100)",0.98
/Users/muradbozik/_datasets/Faces/seed26467.png,"(25, 32)",0.77
/Users/muradbozik/_datasets/Faces/seed26468.png,"(25, 32)",0.52
/Users/muradbozik/_datasets/Faces/seed26469.png,"(4, 6)",0.99
/Users/muradbozik/_datasets/Faces/seed2647.png,"(25, 32)",0.93
/Users/muradbozik/_datasets/Faces/seed26470.png,"(60, 100)",0.58
/Users/muradbozik/_datasets/Faces/seed26471.png,"(60, 100)",0.9
/Users/muradbozik/_datasets/Faces/seed26472.png,"(25, 32)",0.68
/Users/muradbozik/_datasets/Faces/seed26473.png,"(25, 32)",1.0
/Users/muradbozik/_datasets/Faces/seed26474.png,"(4, 6)",0.89
/Users/muradbozik/_datasets/Faces/seed26475.png,"(25, 32)",0.89
/Users/muradbozik/_datasets/Faces/seed26476.png,"(15, 20)",0.78
/Users/muradbozik/_datasets/Faces/seed26477.png,"(8, 12)",0.68
/Users/muradbozik/_datasets/Faces/seed26478.png,"(60, 100)",0.79
/Users/muradbozik/_datasets/Faces/seed26479.png,"(25, 32)",0.43
/Users/muradbozik/_datasets/Faces/seed2648.png,"(48, 53)",0.62
/Users/muradbozik/_datasets/Faces/seed26480.png,"(38, 43)",0.54
/Users/muradbozik/_datasets/Faces/seed26481.png,"(25, 32)",1.0
/Users/muradbozik/_datasets/Faces/seed26482.png,"(4, 6)",0.62
/Users/muradbozik/_datasets/Faces/seed26483.png,"(25, 32)",0.56
/Users/muradbozik/_datasets/Faces/seed26484.png,"(25, 32)",0.87
/Users/muradbozik/_datasets/Faces/seed26485.png,"(25, 32)",0.88
/Users/muradbozik/_datasets/Faces/seed26486.png,"(25, 32)",0.62
/Users/muradbozik/_datasets/Faces/seed26487.png,"(25, 32)",0.77
/Users/muradbozik/_datasets/Faces/seed26488.png,"(15, 20)",0.87
/Users/muradbozik/_datasets/Faces/seed26489.png,"(38, 43)",0.8
/Users/muradbozik/_datasets/Faces/seed2649.png,"(0, 2)",0.77
/Users/muradbozik/_datasets/Faces/seed26490.png,"(25, 32)",0.77
/Users/muradbozik/_datasets/Faces/seed26491.png,"(4, 6)",0.38
/Users/muradbozik/_datasets/Faces/seed26492.png,"(25, 32)",0.98
/Users/muradbozik/_datasets/Faces/seed26493.png,"(15, 20)",0.94
/Users/muradbozik/_datasets/Faces/seed26494.png,"(4, 6)",0.91
/Users/muradbozik/_datasets/Faces/seed26495.png,"(25, 32)",0.99
/Users/muradbozik/_datasets/Faces/seed26496.png,"(38, 43)",0.4
/Users/muradbozik/_datasets/Faces/seed26497.png,"(4, 6)",0.43
/Users/muradbozik/_datasets/Faces/seed26498.png,"(25, 32)",0.63
/Users/muradbozik/_datasets/Faces/seed26499.png,"(38, 43)",0.65
/Users/muradbozik/_datasets/Faces/seed2650.png,"(25, 32)",0.98
/Users/muradbozik/_datasets/Faces/seed26500.png,"(25, 32)",0.99
/Users/muradbozik/_datasets/Faces/seed26501.png,"(48, 53)",0.31
/Users/muradbozik/_datasets/Faces/seed26502.png,"(15, 20)",0.3
/Users/muradbozik/_datasets/Faces/seed26503.png,"(38, 43)",0.61
/Users/muradbozik/_datasets/Faces/seed26504.png,"(25, 32)",0.97
/Users/muradbozik/_datasets/Faces/seed26505.png,"(48, 53)",0.47
/Users/muradbozik/_datasets/Faces/seed26506.png,"(4, 6)",0.86
/Users/muradbozik/_datasets/Faces/seed26507.png,"(38, 43)",0.91
/Users/muradbozik/_datasets/Faces/seed26508.png,"(25, 32)",0.99
/Users/muradbozik/_datasets/Faces/seed26509.png,"(4, 6)",0.53
/Users/muradbozik/_datasets/Faces/seed2651.png,"(38, 43)",0.96
/Users/muradbozik/_datasets/Faces/seed26510.png,"(25, 32)",0.64
/Users/muradbozik/_datasets/Faces/seed26511.png,"(4, 6)",1.0
/Users/muradbozik/_datasets/Faces/seed26512.png,"(4, 6)",0.58
/Users/muradbozik/_datasets/Faces/seed26513.png,"(25, 32)",0.91
/Users/muradbozik/_datasets/Faces/seed26514.png,"(25, 32)",0.88
/Users/muradbozik/_datasets/Faces/seed26515.png,"(25, 32)",0.97
/Users/muradbozik/_datasets/Faces/seed26516.png,"(25, 32)",0.62
/Users/muradbozik/_datasets/Faces/seed26517.png,"(15, 20)",0.91
/Users/muradbozik/_datasets/Faces/seed26518.png,"(15, 20)",0.52
/Users/muradbozik/_datasets/Faces/seed26519.png,"(38, 43)",0.89
/Users/muradbozik/_datasets/Faces/seed2652.png,"(25, 32)",0.97
/Users/muradbozik/_datasets/Faces/seed26520.png,"(48, 53)",0.5
/Users/muradbozik/_datasets/Faces/seed26521.png,"(38, 43)",0.94
/Users/muradbozik/_datasets/Faces/seed26524.png,"(4, 6)",0.91
/Users/muradbozik/_datasets/Faces/seed26525.png,"(25, 32)",0.72
/Users/muradbozik/_datasets/Faces/seed26526.png,"(38, 43)",1.0
/Users/muradbozik/_datasets/Faces/seed26527.png,"(15, 20)",0.93
/Users/muradbozik/_datasets/Faces/seed26528.png,"(25, 32)",0.7
/Users/muradbozik/_datasets/Faces/seed26529.png,"(38, 43)",0.82
/Users/muradbozik/_datasets/Faces/seed2653.png,"(48, 53)",0.81
/Users/muradbozik/_datasets/Faces/seed26530.png,"(4, 6)",0.98
/Users/muradbozik/_datasets/Faces/seed26531.png,"(25, 32)",0.98
/Users/muradbozik/_datasets/Faces/seed26532.png,"(38, 43)",0.81
/Users/muradbozik/_datasets/Faces/seed26533.png,"(15, 20)",0.48
/Users/muradbozik/_datasets/Faces/seed26534.png,"(25, 32)",0.46
/Users/muradbozik/_datasets/Faces/seed26535.png,"(15, 20)",0.98
/Users/muradbozik/_datasets/Faces/seed26536.png,"(38, 43)",0.45
/Users/muradbozik/_datasets/Faces/seed26537.png,"(25, 32)",0.84
/Users/muradbozik/_datasets/Faces/seed26538.png,"(25, 32)",0.64
/Users/muradbozik/_datasets/Faces/seed26539.png,"(25, 32)",0.53
/Users/muradbozik/_datasets/Faces/seed2654.png,"(25, 32)",0.82
/Users/muradbozik/_datasets/Faces/seed26540.png,"(4, 6)",0.49
/Users/muradbozik/_datasets/Faces/seed26541.png,"(25, 32)",1.0
/Users/muradbozik/_datasets/Faces/seed26542.png,"(8, 12)",0.53
/Users/muradbozik/_datasets/Faces/seed26543.png,"(25, 32)",0.9
/Users/muradbozik/_datasets/Faces/seed26544.png,"(25, 32)",0.48
/Users/muradbozik/_datasets/Faces/seed26545.png,"(25, 32)",0.54
/Users/muradbozik/_datasets/Faces/seed26546.png,"(25, 32)",0.98
/Users/muradbozik/_datasets/Faces/seed26547.png,"(15, 20)",0.98
/Users/muradbozik/_datasets/Faces/seed26548.png,"(25, 32)",0.86
/Users/muradbozik/_datasets/Faces/seed26549.png,"(25, 32)",0.95
/Users/muradbozik/_datasets/Faces/seed2655.png,"(48, 53)",0.72
/Users/muradbozik/_datasets/Faces/seed26550.png,"(25, 32)",0.99
/Users/muradbozik/_datasets/Faces/seed26551.png,"(25, 32)",0.74
/Users/muradbozik/_datasets/Faces/seed26552.png,"(15, 20)",0.76
/Users/muradbozik/_datasets/Faces/seed26553.png,"(25, 32)",0.99
/Users/muradbozik/_datasets/Faces/seed26554.png,"(8, 12)",0.97
/Users/muradbozik/_datasets/Faces/seed26555.png,"(0, 2)",0.56
/Users/muradbozik/_datasets/Faces/seed26556.png,"(25, 32)",0.82
/Users/muradbozik/_datasets/Faces/seed26557.png,"(38, 43)",0.99
/Users/muradbozik/_datasets/Faces/seed26558.png,"(38, 43)",0.68
/Users/muradbozik/_datasets/Faces/seed26559.png,"(60, 100)",0.72
/Users/muradbozik/_datasets/Faces/seed2656.png,"(38, 43)",0.55
/Users/muradbozik/_datasets/Faces/seed26560.png,"(25, 32)",0.76
/Users/muradbozik/_datasets/Faces/seed26561.png,"(38, 43)",0.67
/Users/muradbozik/_datasets/Faces/seed26562.png,"(38, 43)",0.75
/Users/muradbozik/_datasets/Faces/seed26563.png,"(25, 32)",0.99
/Users/muradbozik/_datasets/Faces/seed26564.png,"(25, 32)",0.82
/Users/muradbozik/_datasets/Faces/seed26565.png,"(38, 43)",0.88
/Users/muradbozik/_datasets/Faces/seed26566.png,"(38, 43)",0.91
/Users/muradbozik/_datasets/Faces/seed26567.png,"(15, 20)",0.34
/Users/muradbozik/_datasets/Faces/seed26569.png,"(25, 32)",0.92
/Users/muradbozik/_datasets/Faces/seed2657.png,"(48, 53)",0.31
/Users/muradbozik/_datasets/Faces/seed26570.png,"(25, 32)",0.5
/Users/muradbozik/_datasets/Faces/seed26571.png,"(8, 12)",0.94
/Users/muradbozik/_datasets/Faces/seed26572.png,"(48, 53)",0.63
/Users/muradbozik/_datasets/Faces/seed26573.png,"(38, 43)",0.99
/Users/muradbozik/_datasets/Faces/seed26574.png,"(25, 32)",1.0
/Users/muradbozik/_datasets/Faces/seed26575.png,"(25, 32)",0.59
/Users/muradbozik/_datasets/Faces/seed26576.png,"(25, 32)",0.87
/Users/muradbozik/_datasets/Faces/seed26578.png,"(25, 32)",0.77
/Users/muradbozik/_datasets/Faces/seed26579.png,"(25, 32)",0.87
/Users/muradbozik/_datasets/Faces/seed2658.png,"(25, 32)",0.98
/Users/muradbozik/_datasets/Faces/seed26580.png,"(25, 32)",0.63
/Users/muradbozik/_datasets/Faces/seed26581.png,"(15, 20)",0.97
/Users/muradbozik/_datasets/Faces/seed26583.png,"(25, 32)",0.98
/Users/muradbozik/_datasets/Faces/seed26584.png,"(25, 32)",0.41
/Users/muradbozik/_datasets/Faces/seed26585.png,"(25, 32)",0.86
/Users/muradbozik/_datasets/Faces/seed26586.png,"(15, 20)",0.95
/Users/muradbozik/_datasets/Faces/seed26587.png,"(25, 32)",0.93
/Users/muradbozik/_datasets/Faces/seed26588.png,"(38, 43)",0.97
/Users/muradbozik/_datasets/Faces/seed26589.png,"(38, 43)",0.52
/Users/muradbozik/_datasets/Faces/seed2659.png,"(25, 32)",0.96
